id,formula,tc,origin,severity,n_flags,reasons
V0.5Sr2.4Ca3.6Cu5.5O13.55-MP-mp-1218581.cif,V0.5Sr2.4Ca3.6Cu5.5O13.55,75.0,new,4,2,G:parent-lacks-Cu(SrCa3V4O12); G:anion-ratio--0.37(SrCa3V4O12)
V0.5Sr2.3Ca4.7Cu6.5O15.5-MP-mp-1218581.cif,V0.5Sr2.3Ca4.7Cu6.5O15.5,75.0,new,4,2,G:parent-lacks-Cu(SrCa3V4O12); G:anion-ratio--0.39(SrCa3V4O12)
Hg0.8Mo0.2Ba2Cu1O4.4-MP-mp-1232318.cif,Hg0.8Mo0.2Ba2Cu1O4.4,74.0,new,4,2,C:Cu-ox-4.80; G:anion-ratio--0.40(Ba4Cu3MoO12)
Bi2Ca1Cu2Sr2O8.212-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.212,73.0,V45,4,2,C:Cu-ox-5.21; D:duplicate-Tc-0.0..90.6K(n=9)
Bi2Sr1.5Ca1.5Cu2O8.22-MP-mp-1516265.cif,Bi2Sr1.5Ca1.5Cu2O8.22,73.0,new,4,2,C:Cu-ox-5.22; G:anion-ratio--0.33(SrCaCuBiO6)
V0.5Sr2.6Ca5.4Cu7.5O17.3-MP-mp-1218581.cif,V0.5Sr2.6Ca5.4Cu7.5O17.3,73.0,new,4,2,G:parent-lacks-Cu(SrCa3V4O12); G:anion-ratio--0.42(SrCa3V4O12)
Lu1.8Ba0.2Cu1O4-MP-mp-7374.cif,Lu1.8Ba0.2Cu1O4,71.9,new,4,2,C:Cu-ox-7.60; G:anion-ratio-+0.67(Ba(CuO)2)
Gd0.45Ca0.4Hf0.15Ba2Cu3O7.08-MP-mp-1518468.cif,Gd0.45Ca0.4Hf0.15Ba2Cu3O7.08,71.9,new,4,2,G:parent-lacks-Cu(BaCaHf4O12); G:anion-ratio--0.82(BaCaHf4O12)
Cu4.5Sr2Ca3Cr0.5O11.45-MP-mp-1218573.cif,Cu4.5Sr2Ca3Cr0.5O11.45,71.0,new,4,2,G:parent-lacks-Cu(Sr4CaCr5O15); G:anion-ratio--0.35(Sr4CaCr5O15)
Y1Sr2Cu2.8Mo0.2O7.1-MP-mp-1079351.cif,Y1Sr2Cu2.8Mo0.2O7.1,71.0,new,4,2,C:Cu-ox-3.64; G:anion-ratio--0.32(Sr2CuMoO6)
Bi2Ca1Cu2Sr2O8.2135-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.2135,70.0,V45,4,2,C:Cu-ox-5.21; D:duplicate-Tc-0.0..90.6K(n=9)
Bi2Ca1Cu2Sr2O8.214-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.214,70.0,V45,4,2,C:Cu-ox-5.21; D:duplicate-Tc-0.0..90.6K(n=9)
Bi2Ca1Cu2Sr2O8.218-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.218,70.0,V45,4,2,C:Cu-ox-5.22; D:duplicate-Tc-0.0..90.6K(n=9)
Pb0.7Hg0.3Sr4Cu2C1O10-MP-mp-20489.cif,Pb0.7Hg0.3Sr4Cu2C1O10,68.0,new,4,2,C:Cu-ox-6.00; G:parent-lacks-Cu(SrPbO3)
Bi1.7Pb0.3Sr2Ca1Cu2O0.27-MP-mp-1218930.cif,Bi1.7Pb0.3Sr2Ca1Cu2O0.27,67.6,new,4,2,C:Cu-ox--2.73; G:anion-ratio--1.10(Sr2CaCu2(BiO4)2)
Bi2Ca1Cu2Sr2O8.256-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.256,67.2,V45,4,2,C:Cu-ox-5.26; D:duplicate-Tc-0.0..90.0K(n=5)
Bi2Sr1.5Ca1.5Cu2O8.25-MP-mp-1516265.cif,Bi2Sr1.5Ca1.5Cu2O8.25,67.0,new,4,2,C:Cu-ox-5.25; G:anion-ratio--0.32(SrCaCuBiO6)
Hg0.85Mo0.15Sr2Cu1O4-MP-mp-1079351.cif,Hg0.85Mo0.15Sr2Cu1O4,66.0,new,4,2,C:Cu-ox-4.00; G:anion-ratio--0.50(Sr2CuMoO6)
Y1Sr2Cu2.8W0.2O7.2-MP-mp-510294.cif,Y1Sr2Cu2.8W0.2O7.2,66.0,new,4,2,C:Cu-ox-3.71; G:anion-ratio--0.30(Sr2CuWO6)
Cu5.5Sr2Ca4Cr0.5O13.35-MP-mp-1218573.cif,Cu5.5Sr2Ca4Cr0.5O13.35,65.0,new,4,2,G:parent-lacks-Cu(Sr4CaCr5O15); G:anion-ratio--0.39(Sr4CaCr5O15)
Ru0.8Sr2Y1Cu2.2O8.1-MP-mp-22390.cif,Ru0.8Sr2Y1Cu2.2O8.1,65.0,new,4,2,C:Cu-ox-5.55; G:parent-lacks-Cu(SrRuO3)
Cu0.8Mo0.2Sr2Y1Cu2O7.3-MP-mp-1079351.cif,Cu0.8Mo0.2Sr2Y1Cu2O7.3,65.0,new,4,2,C:Cu-ox-3.79; G:anion-ratio--0.28(Sr2CuMoO6)
Ba2Cu1Tl2O6.16-MP-mp-6027-synth_doped.cif,Ba2Cu1Tl2O6.16,64.9,V45,4,2,C:Cu-ox-8.32; D:duplicate-Tc-0.0..64.9K(n=2)
Sr2Tm1Cu3O7.65-MP-mp-3446.cif,Sr2Tm1Cu3O7.65,62.0,new,4,2,C:Cu-ox-3.77; G:parent-lacks-Cu(SrTm2O4)
Sr2Ho1Cu3O-MP-mp-17734.cif,Sr2Ho1Cu3O,62.0,new,4,2,C:Cu-ox--0.67; G:anion-ratio--1.08(SrHo2CuO5)
Sm1Fe1As1F0.6O0.6-MP-mp-4794.cif,Sm1Fe1As1F0.6O0.6,55.0,new,4,2,G:parent-lacks-Fe(Sm2As4O9); G:anion-ratio--1.10(Sm2As4O9)
Y1Sr2Cu2.75W0.25O7.1-MP-mp-510294.cif,Y1Sr2Cu2.75W0.25O7.1,51.0,new,4,2,C:Cu-ox-3.71; G:anion-ratio--0.32(Sr2CuWO6)
Hg1Ba2Cu1O6.932-MP-mp-6562.cif,Hg1Ba2Cu1O6.932,50.0,new,4,2,C:Cu-ox-9.86; G:anion-ratio-+0.73(Ba2CuHgO4)
Hg0.75Mo0.25Sr2Cu1O4-MP-mp-1079351.cif,Hg0.75Mo0.25Sr2Cu1O4,50.0,new,4,2,C:Cu-ox-4.00; G:anion-ratio--0.50(Sr2CuMoO6)
Ho1Fe1As1O0.85-MP-mp-12944.cif,Ho1Fe1As1O0.85,49.1,new,4,2,G:parent-lacks-Fe(HoAsO4); G:anion-ratio--1.72(HoAsO4)
Ba2Cu1Hg1O4.033-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.033,48.0,V45,4,2,C:Cu-ox-4.07; D:duplicate-Tc-0.0..48.0K(n=2)
Fe0.5Ba1Sr1Er1Cu2.5O7.439-MP-mp-1227774.cif,Fe0.5Ba1Sr1Er1Cu2.5O7.439,47.8,new,4,2,C:Cu-ox-4.35; G:parent-lacks-Cu(BaSrEr4O8)
Hg0.8W0.2Ba2Cu1O4.4-MP-mp-505618.cif,Hg0.8W0.2Ba2Cu1O4.4,45.0,new,4,2,C:Cu-ox-4.80; G:anion-ratio--0.40(Ba2CuWO6)
Y1Sr2Cu2.8W0.2O6.9-MP-mp-510294.cif,Y1Sr2Cu2.8W0.2O6.9,45.0,new,4,2,C:Cu-ox-3.50; G:anion-ratio--0.35(Sr2CuWO6)
Ru0.8Sr2Y1Cu2.2O7.8-MP-mp-22390.cif,Ru0.8Sr2Y1Cu2.2O7.8,43.0,new,4,2,C:Cu-ox-5.27; G:parent-lacks-Cu(SrRuO3)
Y1Sr2Cu2.65Mo0.35O7.4-MP-mp-1079351.cif,Y1Sr2Cu2.65Mo0.35O7.4,43.0,new,4,2,C:Cu-ox-4.08; G:anion-ratio--0.27(Sr2CuMoO6)
Hg0.75Mo0.25Ba2Cu1O4.51-MP-mp-1232318.cif,Hg0.75Mo0.25Ba2Cu1O4.51,40.0,new,4,2,C:Cu-ox-5.02; G:anion-ratio--0.37(Ba4Cu3MoO12)
Eu1Fe2Se2-MP-mp-21009.cif,Eu1Fe2Se2,40.0,new,4,2,G:parent-lacks-Fe(EuSe); G:anion-ratio--0.33(EuSe)
Pb0.6Cu0.4Sr1La1Cu1O5.06-MP-mp-20489.cif,Pb0.6Cu0.4Sr1La1Cu1O5.06,37.7,new,4,2,C:Cu-ox-3.66; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.08-MP-mp-20489.cif,Pb0.5Cu0.5Sr0.9La1.1Cu1O5.08,37.7,new,4,2,C:Cu-ox-3.37; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.06-MP-mp-20489.cif,Pb0.6Cu0.4Sr0.9La1.1Cu1O5.06,37.6,new,4,2,C:Cu-ox-3.59; G:parent-lacks-Cu(SrPbO3)
Tb1Sr2Cu2.7Mo0.3O7.15-MP-mp-1079351.cif,Tb1Sr2Cu2.7Mo0.3O7.15,37.0,new,4,2,C:Cu-ox-3.81; G:anion-ratio--0.31(Sr2CuMoO6)
Pb0.6Cu0.4Sr1La1Cu1O5.09-MP-mp-20489.cif,Pb0.6Cu0.4Sr1La1Cu1O5.09,36.7,new,4,2,C:Cu-ox-3.70; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr1La1Cu1O5.03-MP-mp-20489.cif,Pb0.5Cu0.5Sr1La1Cu1O5.03,36.7,new,4,2,C:Cu-ox-3.37; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr1La1Cu1O5.05-MP-mp-20489.cif,Pb0.5Cu0.5Sr1La1Cu1O5.05,36.7,new,4,2,C:Cu-ox-3.40; G:parent-lacks-Cu(SrPbO3)
Fe1Sr2Gd1Cu2O7.58-MP-mp-1218942.cif,Fe1Sr2Gd1Cu2O7.58,36.5,new,4,2,C:Cu-ox-4.08; G:parent-lacks-Cu(Sr2Gd(FeO3)3)
Ba2Cu1Hg1O4.032-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.032,36.0,V45,4,2,C:Cu-ox-4.06; D:duplicate-Tc-20.0..36.0K(n=2)
Y1.01Ba2.01Cu2.697Fe0.303O-MP-mp-505589.cif,Y1.01Ba2.01Cu2.697Fe0.303O,36.0,new,4,2,C:Cu-ox--0.75; G:anion-ratio--1.08(BaYFeCuO5)
Bi1.6Pb0.4Sr1.6La0.4Cu1O4-MP-mp-686833.cif,Bi1.6Pb0.4Sr1.6La0.4Cu1O4,36.0,new,4,2,C:Cu-ox-3.60; G:anion-ratio--0.40(Sr7LaCu4(BiO3)8)
Hg0.7Mo0.3Sr2Cu1O4-MP-mp-1079351.cif,Hg0.7Mo0.3Sr2Cu1O4,36.0,new,4,2,C:Cu-ox-4.00; G:anion-ratio--0.50(Sr2CuMoO6)
Pb0.6Cu0.4Sr1La1Cu1O5.12-MP-mp-20489.cif,Pb0.6Cu0.4Sr1La1Cu1O5.12,35.9,new,4,2,C:Cu-ox-3.74; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.1-MP-mp-20489.cif,Pb0.5Cu0.5Sr0.8La1.2Cu1O5.1,34.9,new,4,2,C:Cu-ox-3.33; G:parent-lacks-Cu(SrPbO3)
Hg0.85Re0.15Ba2Cu1O4.58-MP-mp-1147523.cif,Hg0.85Re0.15Ba2Cu1O4.58,34.85,new,4,2,C:Cu-ox-5.16; G:anion-ratio--0.35(Ba4Cu3ReO12)
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.11-MP-mp-20489.cif,Pb0.6Cu0.4Sr0.8La1.2Cu1O5.11,34.8,new,4,2,C:Cu-ox-3.59; G:parent-lacks-Cu(SrPbO3)
Tb1Sr2Cu2.69Mo0.31O7-MP-mp-1079351.cif,Tb1Sr2Cu2.69Mo0.31O7,34.5,new,4,2,C:Cu-ox-3.72; G:anion-ratio--0.33(Sr2CuMoO6)
Er1Ba2Cu2.28Co0.18O6.74-MP-mp-18746.cif,Er1Ba2Cu2.28Co0.18O6.74,34.0,new,4,2,C:Cu-ox-4.16; G:parent-lacks-Cu(BaEr2CoO5)
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.07-MP-mp-20489.cif,Pb0.6Cu0.4Sr1.1La0.9Cu1O5.07,33.9,new,4,2,C:Cu-ox-3.74; G:parent-lacks-Cu(SrPbO3)
Bi0Mo0.33Cu2.67Sr2Y1O7.41-MP-mp-1079351.cif,Bi0Mo0.33Cu2.67Sr2Y1O7.41,33.0,new,4,2,C:Cu-ox-4.05; G:anion-ratio--0.26(Sr2CuMoO6)
Cu6.5Sr2Ca5Cr0.5O15.17-MP-mp-1218573.cif,Cu6.5Sr2Ca5Cr0.5O15.17,32.0,new,4,2,G:parent-lacks-Cu(Sr4CaCr5O15); G:anion-ratio--0.42(Sr4CaCr5O15)
Tl1Sr1La1Cu1O8-MP-mp-1218170.cif,Tl1Sr1La1Cu1O8,32.0,new,4,2,C:Cu-ox-11.00; G:anion-ratio-+0.75(SrLaTlCuO5)
Pb0.6Cu0.4Sr1La1Cu1O5.15-MP-mp-20489.cif,Pb0.6Cu0.4Sr1La1Cu1O5.15,32.0,new,4,2,C:Cu-ox-3.79; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr1La1Cu1O5.1-MP-mp-20489.cif,Pb0.5Cu0.5Sr1La1Cu1O5.1,31.9,new,4,2,C:Cu-ox-3.47; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18-MP-mp-20489.cif,Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18,31.6,new,4,2,C:Cu-ox-3.76; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.12-MP-mp-20489.cif,Pb0.6Cu0.4Sr1.1La0.9Cu1O5.12,31.0,new,4,2,C:Cu-ox-3.81; G:parent-lacks-Cu(SrPbO3)
Ru0.8Sn0.2Sr2Eu1Cu2O8-MP-mp-22390.cif,Ru0.8Sn0.2Sr2Eu1Cu2O8,30.3,new,4,2,C:Cu-ox-4.50; G:parent-lacks-Cu(SrRuO3)
Ru0.9Sr2Y1Cu2.1O7.9-MP-mp-22390.cif,Ru0.9Sr2Y1Cu2.1O7.9,30.0,new,4,2,C:Cu-ox-5.62; G:parent-lacks-Cu(SrRuO3)
Bi0.132Mo0.198Cu2.67Sr2Y1O7.2-MP-mp-1520951.cif,Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,29.0,new,4,2,C:Cu-ox-3.90; G:anion-ratio--0.30(Sr2CuBiO6)
Y1Sr2Cu2.65Mo0.35O7.2-MP-mp-1079351.cif,Y1Sr2Cu2.65Mo0.35O7.2,29.0,new,4,2,C:Cu-ox-3.92; G:anion-ratio--0.30(Sr2CuMoO6)
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.06-MP-mp-20489.cif,Pb0.6Cu0.4Sr0.8La1.2Cu1O5.06,28.7,new,4,2,C:Cu-ox-3.51; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.16-MP-mp-20489.cif,Pb0.5Cu0.5Sr0.9La1.1Cu1O5.16,28.1,new,4,2,C:Cu-ox-3.48; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.18-MP-mp-20489.cif,Pb0.6Cu0.4Sr1.1La0.9Cu1O5.18,28.0,new,4,2,C:Cu-ox-3.90; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr1La1Cu1O5.15-MP-mp-20489.cif,Pb0.5Cu0.5Sr1La1Cu1O5.15,28.0,new,4,2,C:Cu-ox-3.53; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.16-MP-mp-20489.cif,Pb0.5Cu0.5Sr0.8La1.2Cu1O5.16,28.0,new,4,2,C:Cu-ox-3.41; G:parent-lacks-Cu(SrPbO3)
Nd1.4Cu1O4-MP-mp-4886.cif,Nd1.4Cu1O4,27.85,new,4,2,C:Cu-ox-3.80; G:anion-ratio-+0.67(NdCuO2)
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.24-MP-mp-20489.cif,Pb0.6Cu0.4Sr0.9La1.1Cu1O5.24,27.8,new,4,2,C:Cu-ox-3.84; G:parent-lacks-Cu(SrPbO3)
Bi2Sr2Dy1.64Ce0.36Cu2O10.26-MP-mp-1208858.cif,Bi2Sr2Dy1.64Ce0.36Cu2O10.26,27.0,new,4,2,C:Cu-ox-7.54; G:parent-lacks-Cu(Sr2DyBiO6)
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.28-MP-mp-20489.cif,Pb0.6Cu0.4Sr0.8La1.2Cu1O5.28,26.65,new,4,2,C:Cu-ox-3.83; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.25-MP-mp-20489.cif,Pb0.5Cu0.5Sr0.8La1.2Cu1O5.25,25.2,new,4,2,C:Cu-ox-3.53; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr1La1Cu1O5.19-MP-mp-20489.cif,Pb0.6Cu0.4Sr1La1Cu1O5.19,25.1,new,4,2,C:Cu-ox-3.84; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr1La1Cu1O5.21-MP-mp-20489.cif,Pb0.6Cu0.4Sr1La1Cu1O5.21,25.1,new,4,2,C:Cu-ox-3.87; G:parent-lacks-Cu(SrPbO3)
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.19-MP-mp-20489.cif,Pb0.6Cu0.4Sr1.1La0.9Cu1O5.19,25.0,new,4,2,C:Cu-ox-3.91; G:parent-lacks-Cu(SrPbO3)
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.22-MP-mp-20489.cif,Pb0.5Cu0.5Sr0.9La1.1Cu1O5.22,24.9,new,4,2,C:Cu-ox-3.56; G:parent-lacks-Cu(SrPbO3)
Ru0.6Sn0.4Sr2Eu1Cu2O8-MP-mp-22390.cif,Ru0.6Sn0.4Sr2Eu1Cu2O8,24.2,new,4,2,C:Cu-ox-4.50; G:parent-lacks-Cu(SrRuO3)
Pb0.5Cu0.5Sr1La1Cu1O5.19-MP-mp-20489.cif,Pb0.5Cu0.5Sr1La1Cu1O5.19,24.1,new,4,2,C:Cu-ox-3.59; G:parent-lacks-Cu(SrPbO3)
Al1Sr2Ho0.4Ca0.6Cu2O7-MP-mp-1208627.cif,Al1Sr2Ho0.4Ca0.6Cu2O7,24.0,new,4,2,C:Cu-ox-4.40; G:parent-lacks-Cu(SrHo2Al2O7)
Bi2Sr2Ho1.64Ce0.36Cu2O10.22-MP-mp-1208845.cif,Bi2Sr2Ho1.64Ce0.36Cu2O10.22,24.0,new,4,2,C:Cu-ox-7.50; G:parent-lacks-Cu(Sr2HoBiO6)
Ru0.9Sr2Er1Cu2O7.8-MP-mp-6294.cif,Ru0.9Sr2Er1Cu2O7.8,23.0,new,4,2,C:Cu-ox-5.80; G:parent-lacks-Cu(Sr2ErRuO6)
La1Cu1O4-MP-mp-1077929.cif,La1Cu1O4,23.0,new,4,2,C:Cu-ox-5.00; G:anion-ratio-+0.67(La2CuO4)
Eu1.5Ce0.5Sr2Cu1Ti1O10-MP-mp-1218863.cif,Eu1.5Ce0.5Sr2Cu1Ti1O10,22.0,new,4,2,C:Cu-ox-9.50; G:parent-lacks-Cu(Sr2Ce2Ti5O15)
Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21-MP-mp-1520951.cif,Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6,new,4,2,C:Cu-ox-3.90; G:anion-ratio--0.30(Sr2CuBiO6)
Ba2Cu1Hg1O4.025-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.025,20.0,V45,4,2,C:Cu-ox-4.05; D:duplicate-Tc-20.0..36.0K(n=2)
Al1Sr2Ho0.5Ca0.5Cu2O7.05-MP-mp-1208627.cif,Al1Sr2Ho0.5Ca0.5Cu2O7.05,18.0,new,4,2,C:Cu-ox-4.55; G:parent-lacks-Cu(SrHo2Al2O7)
La0.75Sr0.25Cu1O4-MP-mp-1218202.cif,La0.75Sr0.25Cu1O4,14.4,new,4,2,C:Cu-ox-5.25; G:anion-ratio-+0.67(SrLaCuO4)
Hg1Ba2Cu0.97Zn0.03O4.032-MP-mp-1229200.cif,Hg1Ba2Cu0.97Zn0.03O4.032,14.0,new,4,3,A:trace-dopant(Zn 0.0037); C:Cu-ox-4.13; E:literature-IQR-14.0K(n=2)
Gd0.51Pr1.34Ce0.15Cu1O1-MP-mp-4181.cif,Gd0.51Pr1.34Ce0.15Cu1O1,12.1,new,4,2,C:Cu-ox--4.15; G:anion-ratio--1.00(Pr2CuO4)
Hg0.75Mo0.25Ba2Cu1O4.59-MP-mp-1232318.cif,Hg0.75Mo0.25Ba2Cu1O4.59,12.0,new,4,2,C:Cu-ox-5.18; G:anion-ratio--0.35(Ba4Cu3MoO12)
Gd1.4Ce0.6Sr2Cu2Ti1O10-MP-mp-1218863.cif,Gd1.4Ce0.6Sr2Cu2Ti1O10,11.0,new,4,2,C:Cu-ox-4.70; G:parent-lacks-Cu(Sr2Ce2Ti5O15)
Bi2Cu1Sr2O6.16-MP-mp-555827-synth_doped.cif,Bi2Cu1Sr2O6.16,10.0,V45,4,2,C:Cu-ox-8.32; D:duplicate-Tc-0.0..10.0K(n=2)
Cu7.5Sr2Ca6Cr0.5O17.1-MP-mp-1218573.cif,Cu7.5Sr2Ca6Cr0.5O17.1,10.0,new,4,2,G:parent-lacks-Cu(Sr4CaCr5O15); G:anion-ratio--0.43(Sr4CaCr5O15)
Nb99.976O0.024-MP-mp-1470.cif,Nb99.976O0.024,9.23,new,4,3,"A:huge-coefficient(max 100, 100 atoms); A:trace-dopant(O 0.0002); G:anion-ratio--2.42(Nb12O29)"
Nb99.861O0.139-MP-mp-1470.cif,Nb99.861O0.139,9.03,new,4,3,"A:huge-coefficient(max 100, 100 atoms); A:trace-dopant(O 0.0014); G:anion-ratio--2.42(Nb12O29)"
Al0.25Fe0.75Se0.85-MP-mp-11674.cif,Al0.25Fe0.75Se0.85,8.5,new,4,2,G:parent-lacks-Fe(Al2Se3); G:anion-ratio--0.65(Al2Se3)
Fe1Sr2Nd1Cu2O7.54-MP-mp-1218798.cif,Fe1Sr2Nd1Cu2O7.54,4.2,new,4,2,C:Cu-ox-4.04; G:parent-lacks-Cu(Sr2Nd(FeO3)3)
Co0.004Ir0.996-MP-mp-101.cif,Co0.004Ir0.996,0.046,new,4,2,A:trace-dopant(Co 0.0040); I:Tc-0.046K(mK?)
Ce0.98La0.02Pt3Si1-MP-mp-1207119-synth_doped.cif,Ce0.98La0.02Pt3Si1,0.03,V45,4,2,A:trace-dopant(La 0.0040); I:Tc-0.030K(mK?)
La1.92Sr0.08Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.92Sr0.08Cu0.99Ni0.01O4,0.001,new,4,2,A:trace-dopant(Ni 0.0014); I:Tc-0.001K(mK?)
Ba2Cu1Hg1O4.04-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.04,0.0,V45,4,2,C:Cu-ox-4.08; D:duplicate-Tc-0.0..48.0K(n=2)
Ba2Cu1Tl2O6.164-MP-mp-6027-synth_doped.cif,Ba2Cu1Tl2O6.164,0.0,V45,4,2,C:Cu-ox-8.33; D:duplicate-Tc-0.0..64.9K(n=2)
Bi2Ca1Cu2Sr2O8.217-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.217,0.0,V45,4,2,C:Cu-ox-5.22; D:duplicate-Tc-0.0..90.6K(n=9)
Bi2Ca1Cu2Sr2O8.255-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.255,0.0,V45,4,2,C:Cu-ox-5.26; D:duplicate-Tc-0.0..90.0K(n=5)
Bi2Cu1Sr2O6.17-MP-mp-555827-synth_doped.cif,Bi2Cu1Sr2O6.17,0.0,V45,4,2,C:Cu-ox-8.34; D:duplicate-Tc-0.0..10.0K(n=2)
Eu2.17Ce0.5Sr1.33Cu2Al1O9.11-MP-mp-1218323.cif,Eu2.17Ce0.5Sr1.33Cu2Al1O9.11,0.0,new,4,2,C:Cu-ox-3.52; G:parent-lacks-Cu(SrCeAlO4)
Al1Sr2Ho0.65Ca0.35Cu2O7.01-MP-mp-1208627.cif,Al1Sr2Ho0.65Ca0.35Cu2O7.01,0.0,new,4,2,C:Cu-ox-4.66; G:parent-lacks-Cu(SrHo2Al2O7)
Ca1Fe1As1F0.29H0.71-MP-mp-758814.cif,Ca1Fe1As1F0.29H0.71,0.0,new,4,2,G:parent-lacks-Fe(CaAs2H6F18); G:anion-ratio--7.67(CaAs2H6F18)
Nd2Sr3Cu3B2O12-MP-mp-1173386.cif,Nd2Sr3Cu3B2O12,0.0,new,4,2,C:Cu-ox-4.00; G:anion-ratio--0.30(NdCuO3)
Eu1Ba1Cu1B1O5-MP-mp-1212596.cif,Eu1Ba1Cu1B1O5,0.0,new,4,2,C:Cu-ox-5.00; G:parent-lacks-Cu(Eu2B2O5)
Fe0.5Ba1Sr1Nd1Cu2.5O7.499-MP-mp-1218798.cif,Fe0.5Ba1Sr1Nd1Cu2.5O7.499,0.0,new,4,2,G:parent-lacks-Cu(Sr2Nd(FeO3)3); G:anion-ratio--0.25(Sr2Nd(FeO3)3)
Ti2Ba2Ca1Gd2.25Ce0.75Cu2O14-MP-mp-1521898.cif,Ti2Ba2Ca1Gd2.25Ce0.75Cu2O14,0.0,new,4,2,C:Cu-ox-6.12; G:parent-lacks-Cu(BaCaCeTiO6)
Nd2Ba2Ca1Ce1Ti1.9Cu2.1O14-MP-mp-1521898.cif,Nd2Ba2Ca1Ce1Ti1.9Cu2.1O14,0.0,new,4,2,C:Cu-ox-5.71; G:parent-lacks-Cu(BaCaCeTiO6)
Nd2Ba2Ce1Ti2Cu2O13-MP-mp-6285.cif,Nd2Ba2Ce1Ti2Cu2O13,0.0,new,4,2,C:Cu-ox-6.00; G:parent-lacks-Cu(BaNd2Ti3O10)
La1.8Nd0.2Ba2Ca0.4Cu4.4O7.183-MP-mp-1228590.cif,La1.8Nd0.2Ba2Ca0.4Cu4.4O7.183,0.0,new,4,2,C:Cu-ox-0.81; G:anion-ratio--0.27(Ba3CaLa2Cu6O13)
La1Ba2Cu2.1Co0.9O7.24-MP-mp-1223344.cif,La1Ba2Cu2.1Co0.9O7.24,0.0,new,4,2,C:Cu-ox-3.56; G:anion-ratio--0.29(La3Co2CuO9)
Eu1Ba2Cu2.3Co0.7O7.12-MP-mp-18965.cif,Eu1Ba2Cu2.3Co0.7O7.12,0.0,new,4,2,G:parent-lacks-Cu(BaCoO3); G:anion-ratio--0.31(BaCoO3)
Eu1Ba2Cu2.5Co0.5O7.05-MP-mp-18965.cif,Eu1Ba2Cu2.5Co0.5O7.05,0.0,new,4,2,G:parent-lacks-Cu(BaCoO3); G:anion-ratio--0.32(BaCoO3)
Eu1Ba2Cu2.6Co0.4O7.02-MP-mp-18965.cif,Eu1Ba2Cu2.6Co0.4O7.02,0.0,new,4,2,G:parent-lacks-Cu(BaCoO3); G:anion-ratio--0.33(BaCoO3)
Hg1Ba2Ca2Cu3O1-MP-mp-22601.cif,Hg1Ba2Ca2Cu3O1,0.0,new,4,2,C:Cu-ox--2.00; G:anion-ratio--0.88(Ba2Ca2Cu3HgO8)
Ba4Cu1Na1Cl4O4-MP-mp-1232325.cif,Ba4Cu1Na1Cl4O4,0.0,new,4,2,C:Cu-ox--1.00; G:anion-ratio-+0.33(BaNaCuClO2)
