id,formula,tc,origin,cls,n_nbr,nbr_median,nbr_min,nbr_max,nearest,nearest_tc,nearest_dist,chemsys
Pr1.875Ce0.125CuO4-MP-mp-4181.cif,Pr1.875Ce0.125CuO4,0.0,new,zero-in-high-cloud,17,16.0,0.0,23.6,Ce0.13Cu1Pr1.87O4,9.4,0.001,Ce-Cu-O-Pr
Ce0.06Cu1La1.94O4-MP-mp-1077929-synth_doped.cif,Ce0.06Cu1La1.94O4,0.0,V45,zero-in-high-cloud,11,21.8,1.5,30.3,Ce0.064Cu1La1.936O4,13.8,0.001,Ce-Cu-La-O
Ce0.06Cu1Sm1.94O4-MP-mp-4210-synth_doped.cif,Ce0.06Cu1Sm1.94O4,0.0,V45,zero-in-high-cloud,10,17.2,0.0,22.7,Ce0.09Cu1Sm1.91O4,0.0,0.009,Ce-Cu-O-Sm
Ce0.09Cu1Sm1.91O4-MP-mp-4210-synth_doped.cif,Ce0.09Cu1Sm1.91O4,0.0,V45,zero-in-high-cloud,12,10.1,0.0,22.7,Ce0.11Cu1Sm1.89O4,0.0,0.006,Ce-Cu-O-Sm
Ce0.17Cu1Sm1.83O4-MP-mp-4210-synth_doped.cif,Ce0.17Cu1Sm1.83O4,0.0,V45,zero-in-high-cloud,13,14.7,0.0,22.7,Ce0.156Cu1Sm1.844O4,16.4,0.004,Ce-Cu-O-Sm
Ce0.19Cu1Sm1.81O4-MP-mp-4210-synth_doped.cif,Ce0.19Cu1Sm1.81O4,0.0,V45,zero-in-high-cloud,13,14.7,0.0,22.7,Ce0.2Cu1Sm1.8O4,14.7,0.003,Ce-Cu-O-Sm
Ce0.21Cu1Sm1.79O4-MP-mp-4210-synth_doped.cif,Ce0.21Cu1Sm1.79O4,0.0,V45,zero-in-high-cloud,12,15.5,0.0,22.7,Ce0.2Cu1Sm1.8O4,14.7,0.003,Ce-Cu-O-Sm
Ce0.9Cu2Eu1.1Ru1Sr2O10-MP-mp-1218883-synth_doped.cif,Ce0.9Cu2Eu1.1Ru1Sr2O10,0.0,V45,zero-in-high-cloud,3,30.0,0.0,33.0,Ce0.8Cu2Eu1.2Ru1Sr2O10,30.0,0.012,Ce-Cu-Eu-O-Ru-Sr
La1.83Sr0.17Cu0.94Co0.06O4-MP-mp-1077929.cif,La1.83Sr0.17Cu0.94Co0.06O4,0.0,new,zero-in-high-cloud,16,27.4,1.25,36.4,La1.81Sr0.19Cu0.94Co0.06O4,31.8,0.006,Co-Cu-La-O-Sr
La1.75Sr0.25Cu0.9Co0.1O4-MP-mp-1077929.cif,La1.75Sr0.25Cu0.9Co0.1O4,0.0,new,zero-in-high-cloud,9,31.8,0.0,36.4,La1.75Sr0.25Cu0.94Co0.06O4,36.4,0.011,Co-Cu-La-O-Sr
La1.7Sr0.3Cu0.85Co0.15O4-MP-mp-1077929.cif,La1.7Sr0.3Cu0.85Co0.15O4,0.0,new,zero-in-high-cloud,4,15.5,0.0,33.0,La1.65Sr0.35Cu0.8Co0.2O4,0.0,0.029,Co-Cu-La-O-Sr
Cu0.03Ru0.97Sr2Y1O6-MP-mp-14430-synth_doped.cif,Cu0.03Ru0.97Sr2Y1O6,0.0,V45,zero-in-high-cloud,3,11.9,5.1,17.6,Cu0.04Ru0.96Sr2Y1O6,5.1,0.002,Cu-O-Ru-Sr-Y
La1.7Sr0.3Cu0.85Fe0.15O4-MP-mp-1077929.cif,La1.7Sr0.3Cu0.85Fe0.15O4,0.0,new,zero-in-high-cloud,4,14.2,0.0,32.5,La1.65Sr0.35Cu0.8Fe0.2O4,0.0,0.029,Cu-Fe-La-O-Sr
La1.75Sr0.25Cu0.9Fe0.1O4-MP-mp-1077929.cif,La1.75Sr0.25Cu0.9Fe0.1O4,0.0,new,zero-in-high-cloud,9,28.6,0.0,32.5,La1.75Sr0.25Cu0.94Fe0.06O4,30.5,0.011,Cu-Fe-La-O-Sr
La1.67Sr0.33Cu0.94Fe0.06O4-MP-mp-1218244.cif,La1.67Sr0.33Cu0.94Fe0.06O4,0.0,new,zero-in-high-cloud,5,30.5,28.4,32.5,La1.69Sr0.31Cu0.94Fe0.06O4,28.4,0.006,Cu-Fe-La-O-Sr
La1.9Sr0.1Cu0.95Fe0.05O4-MP-mp-1077929.cif,La1.9Sr0.1Cu0.95Fe0.05O4,0.0,new,zero-in-high-cloud,12,20.8,0.0,33.6,La1.89Sr0.11Cu0.995Fe0.005O4,14.7,0.016,Cu-Fe-La-O-Sr
La1.815Sr0.185Cu0.965Fe0.035O4-MP-mp-1077929.cif,La1.815Sr0.185Cu0.965Fe0.035O4,0.0,new,zero-in-high-cloud,16,26.0,0.0,33.6,La1.82Sr0.18Cu0.97Fe0.03O4,29.0,0.003,Cu-Fe-La-O-Sr
La1.85Sr0.15Cu0.973Fe0.027O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.973Fe0.027O4,0.0,new,zero-in-high-cloud,14,20.2,0.0,33.6,La1.85Sr0.15Cu0.982Fe0.018O4,0.05,0.003,Cu-Fe-La-O-Sr
Cu1La1.795Sr0.205O4-MP-mp-1077929-synth_doped.cif,Cu1La1.795Sr0.205O4,0.0,V45,zero-in-high-cloud,50,29.2,0.0,40.0,Cu1La1.798Sr0.202O4,30.5,0.001,Cu-La-O-Sr
Cu1La1.945Sr0.055O4-MP-mp-1077929-synth_doped.cif,Cu1La1.945Sr0.055O4,0.0,V45,zero-in-high-cloud,49,27.0,0.0,40.0,Cu1La1.943Sr0.057O4,4.51,0.001,Cu-La-O-Sr
Cu1La1.955Sr0.045O4-MP-mp-1077929-synth_doped.cif,Cu1La1.955Sr0.045O4,0.0,V45,zero-in-high-cloud,45,26.0,0.0,40.0,La1.96Sr0.04Cu1O4.002,0.0,0.002,Cu-La-O-Sr
Cu1La1.962Sr0.038O4-MP-mp-1077929-synth_doped.cif,Cu1La1.962Sr0.038O4,0.0,V45,zero-in-high-cloud,44,25.5,0.0,40.0,Cu1La1.964Sr0.036O4,0.0,0.001,Cu-La-O-Sr
Cu1La1.964Sr0.036O4-MP-mp-1077929-synth_doped.cif,Cu1La1.964Sr0.036O4,0.0,V45,zero-in-high-cloud,44,25.5,0.0,40.0,Cu1La1.962Sr0.038O4,0.0,0.001,Cu-La-O-Sr
Cu1La1.975Sr0.025O4-MP-mp-1077929-synth_doped.cif,Cu1La1.975Sr0.025O4,0.0,V45,zero-in-high-cloud,40,24.8,0.0,40.0,Cu1La1.98Sr0.02O4,0.0,0.001,Cu-La-O-Sr
Cu1La1.983Sr0.017O4-MP-mp-1077929-synth_doped.cif,Cu1La1.983Sr0.017O4,0.0,V45,zero-in-high-cloud,38,23.4,0.0,40.0,Cu1La1.98Sr0.02O4,0.0,0.001,Cu-La-O-Sr
Cu1La1.98Sr0.02O4-MP-mp-1077929-synth_doped.cif,Cu1La1.98Sr0.02O4,0.0,V45,zero-in-high-cloud,38,23.4,0.0,40.0,Cu1La1.983Sr0.017O4,0.0,0.001,Cu-La-O-Sr
Cu1La1.99Sr0.01O4-MP-mp-1077929-synth_doped.cif,Cu1La1.99Sr0.01O4,0.0,V45,zero-in-high-cloud,36,20.3,0.0,40.0,Cu1La1.983Sr0.017O4,0.0,0.002,Cu-La-O-Sr
La1.92Sr0.08Cu1O4.07-MP-mp-757399.cif,La1.92Sr0.08Cu1O4.07,0.0,new,zero-in-high-cloud,56,28.7,0.0,40.0,La1.9Sr0.1Cu1O4.018,40.0,0.008,Cu-La-O-Sr
La1.95Sr0.05Cu1O4.02-MP-mp-757399.cif,La1.95Sr0.05Cu1O4.02,0.0,new,zero-in-high-cloud,48,26.6,0.0,40.0,Cu1La1.945Sr0.055O4,0.0,0.002,Cu-La-O-Sr
La1.73Sr0.27Cu1O3.99-MP-mp-1077929.cif,La1.73Sr0.27Cu1O3.99,0.0,new,zero-in-high-cloud,36,18.6,0.0,39.35,Cu1La1.737Sr0.263O4,8.0,0.003,Cu-La-O-Sr
La1.79Sr0.21Cu1O3.99-MP-mp-1077929.cif,La1.79Sr0.21Cu1O3.99,0.0,new,zero-in-high-cloud,49,29.2,0.0,40.0,La1.788Sr0.213Cu1O4,23.0,0.002,Cu-La-O-Sr
La1.75Sr0.25Cu1O3.99-MP-mp-1077929.cif,La1.75Sr0.25Cu1O3.99,0.0,new,zero-in-high-cloud,39,22.0,0.0,39.35,Cu1La1.76Sr0.24O4,17.7,0.003,Cu-La-O-Sr
La1.95Sr0.05Cu1O3.98-MP-mp-1077929.cif,La1.95Sr0.05Cu1O3.98,0.0,new,zero-in-high-cloud,45,26.0,0.0,40.0,Cu1La1.955Sr0.045O4,0.0,0.002,Cu-La-O-Sr
La1.96Sr0.04Cu1O4.002-MP-mp-757399.cif,La1.96Sr0.04Cu1O4.002,0.0,new,zero-in-high-cloud,44,25.5,0.0,40.0,Cu1La1.962Sr0.038O4,0.0,0.001,Cu-La-O-Sr
La1.82Sr0.18Cu1O3.957-MP-mp-1077929.cif,La1.82Sr0.18Cu1O3.957,0.0,new,zero-in-high-cloud,59,29.2,0.0,40.0,La1.82Sr0.18Cu1O3.967,22.0,0.001,Cu-La-O-Sr
La1.81Sr0.19Cu1O3.949-MP-mp-1077929.cif,La1.81Sr0.19Cu1O3.949,0.0,new,zero-in-high-cloud,56,29.4,0.0,40.0,La1.815Sr0.185Cu1O3.964,33.2,0.002,Cu-La-O-Sr
La1.7Sr0.3Cu1O3.9-MP-mp-1077929.cif,La1.7Sr0.3Cu1O3.9,0.0,new,zero-in-high-cloud,22,15.2,0.0,37.0,La1.73Sr0.27Cu1O3.913,30.6,0.009,Cu-La-O-Sr
La1.83Sr0.17CuO4-MP-icsd-41494.cif,La1.83Sr0.17CuO4,0.0,new,zero-in-high-cloud,62,28.4,0.0,40.0,Cu1La1.828Sr0.172O4,39.35,0.001,Cu-La-O-Sr
Cu1La2O4-MP-mp-1077929.cif,Cu1La2O4,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.003,0.0,0.0,Cu-La-O
Cu1La2O4.003-MP-mp-1077929-synth_doped.cif,Cu1La2O4.003,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.005,32.0,0.0,Cu-La-O
Cu1La2O4.011-MP-mp-1077929-synth_doped.cif,Cu1La2O4.011,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.012,32.0,0.0,Cu-La-O
Cu1La2O4.015-MP-mp-1077929-synth_doped.cif,Cu1La2O4.015,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.017,34.7,0.0,Cu-La-O
Cu1La2O4.02-MP-mp-1077929-synth_doped.cif,Cu1La2O4.02,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.022,42.0,0.0,Cu-La-O
Cu1La2O4.052-MP-mp-1077929-synth_doped.cif,Cu1La2O4.052,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.054,29.1,0.0,Cu-La-O
Cu1La2O4.056-MP-mp-1077929-synth_doped.cif,Cu1La2O4.056,0.0,V45,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4.054,29.1,0.0,Cu-La-O
Cu1La2O4.1-MP-mp-1077929-synth_doped.cif,Cu1La2O4.1,0.0,V45,zero-in-high-cloud,34,31.5,0.0,45.2,Cu1La2O4.095,37.8,0.001,Cu-La-O
Cu1La2O4.18-MP-mp-1077929-synth_doped.cif,Cu1La2O4.18,0.0,V45,zero-in-high-cloud,34,31.5,0.0,45.2,Cu1La2O4.2,0.0,0.002,Cu-La-O
Cu1La2O4.2-MP-mp-1077929-synth_doped.cif,Cu1La2O4.2,0.0,V45,zero-in-high-cloud,34,31.5,0.0,45.2,Cu1La2O4.18,0.0,0.002,Cu-La-O
Cu1La2O4.33-MP-mp-1077929-synth_doped.cif,Cu1La2O4.33,0.0,V45,zero-in-high-cloud,11,37.8,0.0,45.2,Cu1La2O4.32,37.5,0.001,Cu-La-O
La2Cu1O3.97-MP-mp-1077929.cif,La2Cu1O3.97,0.0,new,zero-in-high-cloud,32,31.5,0.0,45.2,Cu1La2O4,0.0,0.004,Cu-La-O
Cu1Nd0.13Sr0.87O1.95-MP-mp-37514-synth_doped.cif,Cu1Nd0.13Sr0.87O1.95,0.0,V45,zero-in-high-cloud,3,37.5,0.0,40.0,Cu1Nd0.14Sr0.86O2,37.5,0.017,Cu-Nd-O-Sr
Cu2Fe1Sr2Y1O7.32-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.32,0.0,V45,zero-in-high-cloud,5,43.5,0.0,53.5,Cu2Fe1Sr2Y1O7.36,0.0,0.003,Cu-Fe-O-Sr-Y
Cu2Fe1Sr2Y1O7.36-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.36,0.0,V45,zero-in-high-cloud,5,43.5,0.0,53.5,Cu2Fe1Sr2Y1O7.32,0.0,0.003,Cu-Fe-O-Sr-Y
Cu2Fe1Sr2Y1O7.6-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.6,0.0,V45,zero-in-high-cloud,5,43.5,0.0,53.5,Cu2Fe1Sr2Y1O7.66,43.5,0.004,Cu-Fe-O-Sr-Y
Y1Sr2Cu2.6Ga0.4O6.8-MP-mp-556575.cif,Y1Sr2Cu2.6Ga0.4O6.8,0.0,new,zero-in-high-cloud,3,17.0,0.0,21.0,Y1Sr2Cu2.6Ga0.4O6.7,0.0,0.007,Cu-Ga-O-Sr-Y
Y1Sr2Cu2.6Ga0.4O6.7-MP-mp-556575.cif,Y1Sr2Cu2.6Ga0.4O6.7,0.0,new,zero-in-high-cloud,3,17.0,0.0,21.0,Y1Sr2Cu2.6Ga0.4O6.8,0.0,0.007,Cu-Ga-O-Sr-Y
Cu2Gd1Ru0.9Sr2Ti0.1O8-MP-mp-1194240-synth_doped.cif,Cu2Gd1Ru0.9Sr2Ti0.1O8,0.0,V45,zero-in-high-cloud,4,34.2,29.2,40.3,Cu2Gd1Ru0.925Sr2Ti0.075O8,29.2,0.004,Cu-Gd-O-Ru-Sr-Ti
Fe1.049Te0.79Se0.21-MP-mp-1224987.cif,Fe1.049Te0.79Se0.21,0.0,new,zero-in-high-cloud,5,11.7,6.0,13.6,Fe1.049Se0.2Te0.8,11.0,0.01,Fe-Se-Te
Fe1.6K0.8Se2-MP-mp-1070735-synth_doped.cif,Fe1.6K0.8Se2,0.0,V45,zero-in-high-cloud,6,31.8,30.4,32.4,Fe1.63K0.82Se2,32.0,0.01,Fe-K-Se
Y1Ba2Cu2.985Al0.015O7-MP-mp-20674.cif,Y1Ba2Cu2.985Al0.015O7,0.0,new,zero-in-high-cloud,11,75.0,0.0,92.0,Y1Ba2Cu2.97Al0.03O7,0.0,0.002,Al-Ba-Cu-O-Y
Y1Ba2Cu2.97Al0.03O7-MP-mp-20674.cif,Y1Ba2Cu2.97Al0.03O7,0.0,new,zero-in-high-cloud,12,78.5,0.0,92.0,Y1Ba2Cu2.985Al0.015O7,0.0,0.002,Al-Ba-Cu-O-Y
La0.8Y0.2Fe0.96Mn0.06As1F0.11O0.89-MP-mp-1223197.cif,La0.8Y0.2Fe0.96Mn0.06As1F0.11O0.89,0.0,new,zero-in-high-cloud,6,18.4,0.0,27.525,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1,0.017,As-F-Fe-La-Mn-O-Y
La1Fe0.959Zn0.041As1F0.08O0.9-MP-mp-1281007.cif,La1Fe0.959Zn0.041As1F0.08O0.9,0.0,new,zero-in-high-cloud,5,15.6,0.0,25.5,La1Fe0.973Zn0.027As1F0.08O0.9,0.0,0.007,As-F-Fe-La-O-Zn
La1Fe0.973Zn0.027As1F0.08O0.9-MP-mp-1281007.cif,La1Fe0.973Zn0.027As1F0.08O0.9,0.0,new,zero-in-high-cloud,5,15.6,0.0,25.5,La1Fe0.985Zn0.015As1F0.08O0.9,0.2,0.006,As-F-Fe-La-O-Zn
La1Fe1As1F0.02O0.98-MP-mp-1281007.cif,La1Fe1As1F0.02O0.98,0.0,new,zero-in-high-cloud,7,18.0,0.0,25.2,La1Fe1As1F0.025O0.975,0.0,0.003,As-F-Fe-La-O
La1Fe1As1F0.025O0.975-MP-mp-1281007.cif,La1Fe1As1F0.025O0.975,0.0,new,zero-in-high-cloud,7,18.0,0.0,25.2,La1Fe1As1F0.02O0.98,0.0,0.003,As-F-Fe-La-O
La1Fe1As1F0.04O0.96-MP-mp-1281007.cif,La1Fe1As1F0.04O0.96,0.0,new,zero-in-high-cloud,9,21.6,0.0,25.9,La1F0.05Fe1As1O0.95,24.652,0.005,As-F-Fe-La-O
Sm1Fe0.92Mn0.08As1F0.12O0.88-MP-mp-20349.cif,Sm1Fe0.92Mn0.08As1F0.12O0.88,0.0,new,zero-in-high-cloud,4,23.6,0.0,31.3,Sm1Fe0.94Mn0.06As1F0.12O0.88,16.0,0.01,As-F-Fe-Mn-O-Sm
Ba1Fe1.942Co0.048Cu0.01As2-MP-mp-2903350.cif,Ba1Fe1.942Co0.048Cu0.01As2,0.0,new,zero-in-high-cloud,6,10.6,2.35,20.95,Ba1Fe1.936Co0.044Cu0.02As2,2.35,0.004,As-Ba-Co-Cu-Fe
Ba1Fe1.93Co0.07As2-MP-mp-2903350.cif,Ba1Fe1.93Co0.07As2,0.0,new,zero-in-high-cloud,13,18.6,0.0,25.0,Ba1Fe1.924Co0.076As2,7.852500000000001,0.002,As-Ba-Co-Fe
Ba1Fe1.952Co0.048As2-MP-mp-2903350.cif,Ba1Fe1.952Co0.048As2,0.0,new,zero-in-high-cloud,10,16.4,0.0,24.0,Ba1Fe1.93Co0.07As2,0.0,0.009,As-Ba-Co-Fe
Ba1Fe1.968Ni0.032As2-MP-mp-2903350.cif,Ba1Fe1.968Ni0.032As2,0.0,new,zero-in-high-cloud,10,15.0,0.0,20.15,Ba1Fe1.952Ni0.048As2,3.463333333,0.006,As-Ba-Fe-Ni
Ba1Fe1.9866Ni0.0134As2-MP-mp-2903350.cif,Ba1Fe1.9866Ni0.0134As2,0.0,new,zero-in-high-cloud,7,12.9,0.0,18.2,Ba1Fe1.968Ni0.032As2,0.0,0.007,As-Ba-Fe-Ni
Ca0.895La0.105Fe2As2-MP-mp-1068300.cif,Ca0.895La0.105Fe2As2,0.0,new,zero-in-high-cloud,3,44.0,41.2,45.4,Ca0.891La0.109Fe2As2,45.4,0.002,As-Ca-Fe-La
Ca0.75La0.25Fe1As2-MP-mp-1068300.cif,Ca0.75La0.25Fe1As2,0.0,new,zero-in-high-cloud,3,21.9,0.0,26.5,Ca0.76La0.24Fe1As2,0.0,0.005,As-Ca-Fe-La
Ca0.76La0.24Fe1As2-MP-mp-1068300.cif,Ca0.76La0.24Fe1As2,0.0,new,zero-in-high-cloud,4,24.2,0.0,30.03333333,Ca0.75La0.25Fe1As2,0.0,0.005,As-Ca-Fe-La
Ca1Fe1.936Co0.064As2-MP-mp-1068300.cif,Ca1Fe1.936Co0.064As2,0.0,new,zero-in-high-cloud,6,17.5,14.8,20.8,Ca1Fe1.94Co0.06As2,15.5,0.002,As-Ca-Co-Fe
La1.7Nd0.15Ca0.056Ba0.094Cu1O4.02-MP-mp-757399.cif,La1.7Nd0.15Ca0.056Ba0.094Cu1O4.02,0.0,new,zero-in-high-cloud,4,17.0,0.0,20.6,La1.7Nd0.15Ca0.056Ba0.094Cu1O4,16.0,0.002,Ba-Ca-Cu-La-Nd-O
La1.55Nd0.3Ca0.028Ba0.122Cu1O4-MP-mp-1223089.cif,La1.55Nd0.3Ca0.028Ba0.122Cu1O4,0.0,new,zero-in-high-cloud,4,11.5,0.0,23.0,La1.6Nd0.25Ca0.038Ba0.112Cu1O4,0.0,0.017,Ba-Ca-Cu-La-Nd-O
La1.875Ba0.125Cu0.94Ni0.06O4-MP-mp-1077929.cif,La1.875Ba0.125Cu0.94Ni0.06O4,0.0,new,zero-in-high-cloud,9,11.0,0.0,19.0,La1.875Ba0.125Cu0.96Ni0.04O4,0.0,0.006,Ba-Cu-La-Ni-O
Ca0.4Ba1.15La1.45Cu3O7.08-MP-mp-558557.cif,Ca0.4Ba1.15La1.45Cu3O7.08,0.0,new,zero-in-high-cloud,20,52.5,0.0,80.5,Ca0.4Ba1.15La1.45Cu3O7.12,7.6,0.003,Ba-Ca-Cu-La-O
Ca0.4Ba1.15La1.45Cu3O7.02-MP-mp-558557.cif,Ca0.4Ba1.15La1.45Cu3O7.02,0.0,new,zero-in-high-cloud,18,47.7,0.0,80.0,Ca0.4Ba1.15La1.45Cu3O7.08,0.0,0.004,Ba-Ca-Cu-La-O
Ca0.4Ba1.25La1.35Cu3O6.99-MP-mp-1228470.cif,Ca0.4Ba1.25La1.35Cu3O6.99,0.0,new,zero-in-high-cloud,34,51.7,0.0,80.5,Ca0.4Ba1.25La1.35Cu3O7.04,21.3,0.004,Ba-Ca-Cu-La-O
Ca0.4La1.25Ba1.35Cu3O6.875-MP-mp-1228470.cif,Ca0.4La1.25Ba1.35Cu3O6.875,0.0,new,zero-in-high-cloud,33,57.0,0.0,80.5,Ca0.4Ba1.35La1.25Cu3O6.9,5.0,0.002,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O7.14-MP-mp-558557.cif,La1Ba1.5Ca0.5Cu3O7.14,0.0,new,zero-in-high-cloud,20,55.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O7.12,0.0,0.001,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O7.18-MP-mp-558557.cif,La1Ba1.5Ca0.5Cu3O7.18,0.0,new,zero-in-high-cloud,18,39.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O7.14,0.0,0.003,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O7.12-MP-mp-558557.cif,La1Ba1.5Ca0.5Cu3O7.12,0.0,new,zero-in-high-cloud,20,55.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O7.112,72.0,0.001,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O7.1-MP-mp-558557.cif,La1Ba1.5Ca0.5Cu3O7.1,0.0,new,zero-in-high-cloud,20,55.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O7.112,72.0,0.001,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O7.02-MP-mp-558557.cif,La1Ba1.5Ca0.5Cu3O7.02,0.0,new,zero-in-high-cloud,22,55.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O7.011,78.0,0.001,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O6.8-MP-mp-1228470.cif,La1Ba1.5Ca0.5Cu3O6.8,0.0,new,zero-in-high-cloud,22,36.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O6.79,40.0,0.001,Ba-Ca-Cu-La-O
La1.4Ba1.5Ca0.1Cu3O6.688-MP-mp-1228365.cif,La1.4Ba1.5Ca0.1Cu3O6.688,0.0,new,zero-in-high-cloud,12,25.0,0.0,70.0,La1.4Ba1.5Ca0.1Cu3O6.59,0.0,0.007,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O6.76-MP-mp-1228470.cif,La1Ba1.5Ca0.5Cu3O6.76,0.0,new,zero-in-high-cloud,22,36.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O6.79,40.0,0.002,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O6.68-MP-mp-1228470.cif,La1Ba1.5Ca0.5Cu3O6.68,0.0,new,zero-in-high-cloud,15,38.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O6.76,0.0,0.006,Ba-Ca-Cu-La-O
La1.4Ba1.5Ca0.1Cu3O6.59-MP-mp-1228365.cif,La1.4Ba1.5Ca0.1Cu3O6.59,0.0,new,zero-in-high-cloud,8,29.5,0.0,51.0,La1.4Ba1.5Ca0.1Cu3O6.688,0.0,0.007,Ba-Ca-Cu-La-O
La1Ba1.5Ca0.5Cu3O6.6-MP-mp-1228470.cif,La1Ba1.5Ca0.5Cu3O6.6,0.0,new,zero-in-high-cloud,12,36.0,0.0,79.9,La1Ba1.5Ca0.5Cu3O6.68,0.0,0.006,Ba-Ca-Cu-La-O
Ca0.1La1.25Ba1.65Cu3O6.88-MP-mp-622210.cif,Ca0.1La1.25Ba1.65Cu3O6.88,0.0,new,zero-in-high-cloud,25,37.9,0.0,57.15,Ca0.1Ba1.65La1.25Cu3O6.89,0.0,0.001,Ba-Ca-Cu-La-O
Ca0.1Ba1.65La1.25Cu3O6.89-MP-mp-622210.cif,Ca0.1Ba1.65La1.25Cu3O6.89,0.0,new,zero-in-high-cloud,25,37.9,0.0,57.15,Ca0.1La1.25Ba1.65Cu3O6.88,0.0,0.001,Ba-Ca-Cu-La-O
Ca0.1Ba1.65La1.25Cu3O6.8-MP-mp-622210.cif,Ca0.1Ba1.65La1.25Cu3O6.8,0.0,new,zero-in-high-cloud,21,25.0,0.0,70.0,Ca0.1La1.25Ba1.65Cu3O6.88,0.0,0.006,Ba-Ca-Cu-La-O
Ca0.1Ba1.65La1.25Cu3O6.71-MP-mp-622210.cif,Ca0.1Ba1.65La1.25Cu3O6.71,0.0,new,zero-in-high-cloud,18,13.0,0.0,70.0,Ca0.1Ba1.65La1.25Cu3O6.63,0.0,0.006,Ba-Ca-Cu-La-O
Ca0.4Ba1.25La1.25Cu3O6.87-MP-icsd-64631.cif,Ca0.4Ba1.25La1.25Cu3O6.87,0.0,new,zero-in-high-cloud,31,47.1,0.0,80.5,Ca0.4Ba1.25La1.25Cu3O6.78,0.0,0.007,Ba-Ca-Cu-La-O
Ca0.4Ba1.25La1.25Cu3O6.78-MP-icsd-64631.cif,Ca0.4Ba1.25La1.25Cu3O6.78,0.0,new,zero-in-high-cloud,26,43.6,0.0,80.5,Ca0.4Ba1.25La1.25Cu3O6.87,0.0,0.007,Ba-Ca-Cu-La-O
Ca0.4Ba1.25La1.25Cu3O6.69-MP-icsd-64631.cif,Ca0.4Ba1.25La1.25Cu3O6.69,0.0,new,zero-in-high-cloud,20,23.1,0.0,80.5,Ca0.4Ba1.25La1.25Cu3O6.61,0.0,0.006,Ba-Ca-Cu-La-O
Y0.6Pr0.4Ba1Sr1Cu3O6.95-MP-mp-1228182.cif,Y0.6Pr0.4Ba1Sr1Cu3O6.95,0.0,new,zero-in-high-cloud,3,36.0,0.0,56.75,Y0.6Pr0.4Ba1Sr1Cu3O6.89,56.75,0.004,Ba-Cu-O-Pr-Sr-Y
Y0.5Pr0.5Ba1Sr1Cu3O6.95-MP-mp-1228182.cif,Y0.5Pr0.5Ba1Sr1Cu3O6.95,0.0,new,zero-in-high-cloud,8,19.1,0.0,56.75,Y0.5Pr0.5Ba1Sr1Cu3O6.9,36.0,0.004,Ba-Cu-O-Pr-Sr-Y
Y0.4Pr0.6Ba1Sr1Cu3O6.95-MP-mp-1228182.cif,Y0.4Pr0.6Ba1Sr1Cu3O6.95,0.0,new,zero-in-high-cloud,8,16.0,0.0,36.0,Y0.4Pr0.6Ba1Sr1Cu3O6.92,18.0,0.002,Ba-Cu-O-Pr-Sr-Y
Ca0.1Ba1.65Nd1.25Cu3O6.96-MP-mp-22719.cif,Ca0.1Ba1.65Nd1.25Cu3O6.96,0.0,new,zero-in-high-cloud,6,18.0,0.0,65.0,Ca0.1Ba1.65Nd1.25Cu3O7.03,0.0,0.005,Ba-Ca-Cu-Nd-O
Ca0.1Ba1.65Nd1.25Cu3O6.84-MP-mp-22719.cif,Ca0.1Ba1.65Nd1.25Cu3O6.84,0.0,new,zero-in-high-cloud,6,18.0,0.0,65.0,Ca0.1Ba1.65Nd1.25Cu3O6.96,0.0,0.009,Ba-Ca-Cu-Nd-O
