id,tc_38,std_38,tc_49,std_49,tc_51,std_51,tc_mean,tc_min,tc_max,formula,e_above_hull,band_gap,is_metal,theoretical,nsites,spacegroup,crystal_system,is_magnetic,magnetization,density,known_parent,chem,supercon_tc_exact,supercon_tc_family,supercon
mp-754072,1.796,1.075,0.221,0.185,1.022,0.917,1.013,0.221,1.796,VOF,0.013795770833331389,0.0,True,True,12.0,P2_1/c,Monoclinic,True,0.0,4.6989589298490495,False,other,,,none
mp-1220052,1.599,1.892,0.579,0.478,0.861,0.116,1.013,0.579,1.599,NiPt,0.0400219549999985,0.0,True,True,2.0,R-3m,Trigonal,False,1.195772,15.69736611207407,False,other,,,none
mp-1111000,1.807,0.913,0.428,0.422,0.804,0.736,1.013,0.428,1.807,Na3TlF6,0.07289020525000023,3.4532,False,True,10.0,Fm-3m,Cubic,False,0.001975,3.8375234954714696,False,other,,,none
mp-1185321,1.518,1.15,1.029,0.233,0.492,1.095,1.013,0.492,1.518,LiAl2Au,0.062091590833333044,0.0,True,True,4.0,Fm-3m,Cubic,False,1.7e-06,7.220895531867844,False,other,,,none
mp-28011,1.348,1.011,0.715,0.176,0.975,0.607,1.0126666666666668,0.715,1.348,Tl2Sn2S3,0.0,0.8386000000000005,False,False,14.0,C2/c,Monoclinic,False,0.0,6.166734919772161,False,other,,,none
mp-866071,0.56,0.605,0.935,0.232,1.543,0.191,1.0126666666666668,0.56,1.543,MgTaOs2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,4.9e-06,15.837413860675468,False,other,,,none
mp-9833,1.902,1.521,0.372,0.402,0.764,1.142,1.0126666666666668,0.372,1.902,PrGaO3,1.4744034378571431,0.0,True,False,5.0,Pm-3m,Cubic,True,2.0011405,4.403044178731792,False,other,,,none
mp-2648,1.221,0.947,1.259,0.182,0.558,0.388,1.0126666666666668,0.558,1.259,NbS2,0.019169933333334832,0.0,True,False,3.0,Fmm2,Orthorhombic,False,0.8663436,2.3119229733641715,False,other,5.821818182,5.821818182,exact
mp-961658,0.741,0.162,2.149,0.52,0.148,0.233,1.0126666666666668,0.148,2.149,VFeSe,0.31180477083332203,0.0,True,True,3.0,F-43m,Cubic,True,0.9830704,7.123873735342115,False,Fe-pnictide/chalcogenide,,,none
mp-15571,0.81,0.841,1.584,1.3,0.644,0.682,1.0126666666666668,0.644,1.584,K3AuSe2,0.0,2.0524,False,False,12.0,R-3c,Trigonal,False,0.0,3.7375056737707566,False,other,,,none
mp-1064865,0.603,0.903,1.701,0.306,0.734,0.272,1.0126666666666668,0.603,1.701,Ba2SrNp,0.6650889953124994,0.0,True,False,4.0,Fm-3m,Cubic,True,5.1057946,4.905659716694548,False,other,,,none
mp-1251112,1.851,0.591,0.768,0.456,0.419,0.146,1.0126666666666666,0.419,1.851,AlCoF5,0.04927227500000342,3.2098,False,True,7.0,Immm,Orthorhombic,True,3.00206,3.55074633933187,False,other,,,none
mp-1191153,0.896,0.944,0.754,0.265,1.388,1.058,1.0126666666666666,0.754,1.388,Lu2Co12P7,0.0,0.0,True,False,21.0,P-6,Hexagonal,True,4.9719614,8.539236523840668,False,other,,,none
mp-13152,0.41,0.434,1.436,1.105,1.192,0.405,1.0126666666666666,0.41,1.436,TiSe,0.29759606187500065,0.0,True,True,4.0,P4/nmm,Tetragonal,False,0.0079104,4.031414402739365,False,other,,0.9,family
mp-38802,2.143,0.66,0.17,0.211,0.725,0.815,1.0126666666666666,0.17,2.143,Ga2CoO4,0.08370022714285597,0.9615,False,True,28.0,Imma,Orthorhombic,True,3.9999993,6.173647777983659,False,other,,,none
mp-1221515,1.521,1.021,1.172,0.29,0.345,0.357,1.0126666666666664,0.345,1.521,MnZn4Se5,0.0,0.6641446428923172,False,True,10.0,Cm,Monoclinic,False,5.0000001,5.07500680457092,False,other,,,none
mp-1017985,1.999,1.362,0.822,1.03,0.216,0.377,1.0123333333333335,0.216,1.999,TiAg,0.0,0.0,True,False,4.0,P4/nmm,Tetragonal,False,4e-07,7.542128401616839,False,other,,,none
mp-1220149,0.595,0.28,0.649,0.422,1.793,1.152,1.0123333333333333,0.595,1.793,NdAlCo4,0.054501076339287025,0.0,True,True,6.0,P-6m2,Hexagonal,True,4.2177234,7.648348429980676,False,other,,,none
mp-23454,0.825,1.011,1.411,0.393,0.801,0.65,1.0123333333333333,0.801,1.411,CsAgBr2,0.021267064062498786,2.0566,False,False,8.0,Cmcm,Orthorhombic,False,0.0,4.832216886847262,False,other,,,none
mp-558198,1.016,0.521,1.5,0.457,0.521,0.443,1.0123333333333333,0.521,1.5,Na2Cd(SO4)2,0.0,3.8024000000000004,False,False,26.0,C2/c,Monoclinic,False,0.0012526,3.403112137233894,False,other,,,none
mp-1186060,1.252,1.078,0.805,0.726,0.98,0.4,1.0123333333333333,0.805,1.252,MnOs3,0.018094478879312703,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,7.82e-05,19.179697942375018,False,other,,,none
mp-557351,0.661,0.274,1.811,0.61,0.565,0.299,1.0123333333333333,0.565,1.811,Bi(BO2)3,0.005224806500000234,3.4269,False,False,40.0,P2_1/c,Monoclinic,False,0.0,6.1878564958629,False,other,,,none
mp-505484,0.823,0.562,0.898,0.395,1.316,0.604,1.0123333333333333,0.823,1.316,PrGePt,0.0,0.0,True,False,24.0,Pmmn,Orthorhombic,False,1e-07,10.704857818407497,False,other,,7.876,family
mp-554264,0.868,0.463,1.76,0.821,0.409,0.769,1.0123333333333333,0.409,1.76,Ba3Tb2(PS4)4,0.0,2.3711,False,False,100.0,Pbcn,Orthorhombic,False,0.0217864,3.4966279492068644,False,other,,,none
mp-984351,1.578,0.316,0.952,0.543,0.506,0.284,1.0120000000000002,0.506,1.578,CuAg3,0.0857078075000004,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,0.0001484,9.691546186395176,False,other,,0.0,family
mp-1187584,1.392,0.845,0.967,0.24,0.677,0.287,1.012,0.677,1.392,TmBr,0.2626729683333311,0.0,True,True,4.0,P6_3mc,Hexagonal,False,1e-05,7.319192006352362,False,other,,,none
mp-19794,1.686,0.64,0.754,0.56,0.596,0.416,1.012,0.596,1.686,EuSnP,0.0,0.0,True,False,6.0,P4/nmm,Tetragonal,False,13.5325349,6.257940409676367,False,other,,,none
mp-1057315,0.798,1.024,1.225,1.14,1.013,0.612,1.012,0.798,1.225,Eu,0.015575354999995739,0.0,True,False,2.0,Cmcm,Orthorhombic,True,14.8439651,6.086594602738634,True,other,1.375,1.375,exact
mp-1172905,0.86,1.324,1.329,0.367,0.847,0.387,1.012,0.847,1.329,AgBiS2,0.016829170416670536,0.49179999999999957,False,True,12.0,P-3m1,Trigonal,False,0.0059864,6.996772742572583,False,other,,,none
mp-12571,1.473,0.94,0.992,0.261,0.571,0.726,1.0119999999999998,0.571,1.473,HfBeSi,0.0,0.0,True,False,6.0,P6_3/mmc,Hexagonal,False,6e-07,8.529838952773597,False,other,,,none
mp-189,0.737,0.224,1.294,0.062,1.004,0.201,1.0116666666666667,0.737,1.294,SiRu,0.0,0.22989999999999888,False,False,8.0,P2_13,Cubic,False,0.0,8.217654499239124,False,other,,,none
mp-1105583,0.949,0.857,0.855,0.476,1.231,0.231,1.0116666666666667,0.855,1.231,Er7CoI12,0.0,0.43989999999999974,False,False,20.0,R-3,Trigonal,False,0.0,6.210204700413312,False,other,,,none
mp-556646,1.112,0.324,0.181,0.264,1.742,1.624,1.0116666666666667,0.181,1.742,RbFeF4,0.025222472499999427,2.6906,False,False,6.0,P4/mmm,Tetragonal,False,5.0,3.730998186210355,False,other,,,none
mp-20244,0.774,0.115,2.101,1.576,0.16,0.155,1.0116666666666667,0.16,2.101,ZrPbS3,0.00277176100000176,1.2470999999999997,False,False,20.0,Pnma,Orthorhombic,False,0.0,5.343373858774814,False,other,,,none
mp-1038975,0.555,0.111,1.717,0.461,0.763,0.254,1.0116666666666667,0.555,1.717,MgCd,0.10601638083333342,0.0,True,True,4.0,P-3m1,Trigonal,False,0.0003503,5.075470693318751,False,other,,0.24,family
mp-1191093,1.176,0.599,0.705,1.147,1.154,0.99,1.0116666666666665,0.705,1.176,Gd2Fe17H3,0.10203419835228544,0.0,True,False,22.0,R-3m,Trigonal,True,50.1328593,8.116938586900135,False,hydride,,,none
mp-867271,0.252,0.185,0.731,0.48,2.051,0.713,1.0113333333333334,0.252,2.051,Be2CoNi,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,1.1e-06,6.606853612961198,False,other,,,none
mp-555007,1.082,0.545,0.614,0.194,1.338,0.085,1.0113333333333334,0.614,1.338,Rb4V5CdClO15,0.007388322403847347,2.3297,False,False,26.0,P4,Tetragonal,False,0.0519632,3.27570884109586,False,other,,,none
mp-1201918,0.797,0.47,1.524,0.52,0.713,0.232,1.0113333333333334,0.713,1.524,Cs2TeH6(ClO3)2,0.07834468970588127,3.2588477778897755,False,False,34.0,P2_1/c,Monoclinic,False,0.0017155,3.38435917504216,False,hydride,,,none
mp-1078996,1.433,0.281,0.229,0.365,1.372,0.167,1.0113333333333334,0.229,1.433,Nb3Si2,0.019349318666662896,0.0,True,False,10.0,P4/mbm,Tetragonal,False,2.1e-06,6.940999955483224,True,other,,9.3,family
mp-7895,1.562,0.603,1.154,0.742,0.318,0.559,1.0113333333333334,0.318,1.562,Rb2O2,0.0,1.7766,False,False,4.0,Immm,Orthorhombic,False,0.0,3.805924370310321,False,other,,,none
mp-1219649,0.899,0.539,0.949,0.851,1.186,0.366,1.0113333333333332,0.899,1.186,Rb2W(OF2)2,0.0,3.1963,False,True,9.0,C2/m,Monoclinic,False,0.0001207,4.714214738377874,False,other,,3.6,family
mp-1211195,1.452,0.425,0.819,0.058,0.763,0.454,1.0113333333333332,0.763,1.452,LiBi(WO4)2,0.00393300197916524,2.4718000000000004,False,True,24.0,P2/c,Monoclinic,False,0.0007494,7.4697022959020725,False,other,,,none
mp-759694,0.408,0.335,0.644,0.421,1.982,2.397,1.0113333333333332,0.408,1.982,Mg2Ti7O15,0.0,0.0,True,True,48.0,P2_1/m,Monoclinic,True,4.0183354,3.76032578843488,False,other,,,none
mp-1096816,0.364,0.468,2.045,0.838,0.625,0.518,1.0113333333333332,0.364,2.045,Al2ZnS4,0.11553615071428602,1.3942999999999994,False,True,7.0,R-3m,Trigonal,False,0.0008311,2.8509880882267025,False,other,,,none
mp-973626,0.877,0.289,0.986,0.747,1.171,0.512,1.0113333333333332,0.877,1.171,Hg3Au,0.11669343874999782,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,0.0040778,13.883023888433513,False,other,,0.0,family
mp-755098,0.214,0.371,0.575,0.432,2.245,0.891,1.0113333333333332,0.214,2.245,Fe2O3F,0.13890166425925798,0.0,True,True,24.0,P2_1/c,Monoclinic,True,36.0009276,4.511890590230582,False,other,,,none
mp-626555,1.913,0.957,0.56,0.487,0.561,0.176,1.0113333333333332,0.56,1.913,Mo(HO2)2,0.07940044160714432,2.5418,False,True,14.0,P1,Triclinic,False,0.0004435,3.2358200980887815,False,other,,,none
mp-30685,0.921,0.534,0.715,0.357,1.398,0.104,1.0113333333333332,0.715,1.398,ZrGa3,0.013019501250001397,0.0,True,False,4.0,I4/mmm,Tetragonal,False,1e-07,7.258696849636148,False,other,0.69,3.85,exact
mp-1190816,1.19,0.217,1.038,0.804,0.806,0.72,1.0113333333333332,0.806,1.19,ErB4Mo,0.0,0.5883000000000003,False,False,24.0,Pbam,Orthorhombic,False,0.0068396,8.087460285608811,False,other,,,none
mp-8035,0.741,0.772,1.229,0.314,1.063,0.053,1.0110000000000001,0.741,1.229,B4C,1.0526221240000009,0.0,True,True,15.0,R-3m,Trigonal,False,1.8e-06,1.2397481617214605,False,other,0.0,12.0,exact
mp-1001011,0.733,0.824,0.585,0.585,1.715,0.921,1.0110000000000001,0.585,1.715,TaO3,0.1494917856249991,0.0,True,True,16.0,Im-3,Cubic,True,3.9990614,6.145869958061304,False,other,,,none
mp-1218461,0.679,0.678,0.977,0.565,1.377,0.131,1.0110000000000001,0.679,1.377,Sr3FeRuO7,0.04127810374999985,0.0,True,True,12.0,I4mm,Tetragonal,True,5.7774285,5.487691266815598,False,other,,,none
mp-1071032,1.446,0.234,0.404,0.833,1.183,1.053,1.0110000000000001,0.404,1.446,GeS2,0.055032651458334136,1.0034999999999998,False,False,6.0,P4_2/nmc,Tetragonal,False,0.0,3.2818630362721644,False,other,,,none
mp-18279,0.769,0.41,1.621,0.468,0.643,0.748,1.0110000000000001,0.643,1.621,Zr2CuGe4,0.0505272942857129,0.0,True,False,14.0,Cmcm,Orthorhombic,False,0.0003932,7.2608900800123894,False,other,,,none
mp-560262,1.44,0.868,0.509,0.304,1.084,0.099,1.011,0.509,1.44,Zn(InS2)2,0.05937523857142857,0.13060000000000027,False,False,14.0,P6_3mc,Hexagonal,False,4.9e-06,4.163813649955274,False,other,,,none
mp-865585,0.688,0.311,1.751,0.339,0.594,0.556,1.011,0.594,1.751,VGeRu2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,1.008634,10.06460179468134,False,other,,,none
mp-1080712,0.827,0.758,1.107,0.305,1.099,0.657,1.011,0.827,1.107,LiSmSn2,0.050213062302630895,0.0,True,False,8.0,Cmcm,Orthorhombic,False,1.5e-06,6.746009215553363,False,other,,,none
mp-1371109,1.639,0.519,1.169,0.702,0.225,0.155,1.011,0.225,1.639,YMoO3,0.17943056359375298,0.0,True,True,30.0,P6_3cm,Hexagonal,True,18.0012229,5.408056645245254,False,other,,,none
mp-1323783,1.417,0.504,0.893,0.85,0.723,0.507,1.011,0.723,1.417,Ca3Fe2(MoO6)2,0.07530853572368112,0.0,True,True,19.0,P1,Triclinic,True,10.0000001,4.555972671260621,False,other,,,none
mp-1193333,0.366,0.73,0.882,0.749,1.785,0.954,1.011,0.366,1.785,Cs2U(PO5)2,0.10279270399999962,0.0,True,False,30.0,P2_1/c,Monoclinic,False,0.0156625,4.0551627233436625,False,other,,,none
mp-1219772,1.559,0.374,0.865,0.596,0.609,0.536,1.011,0.609,1.559,PrYCo4,0.0663722684487178,0.0,True,True,6.0,F-43m,Cubic,False,0.0379487,8.044588825823416,False,other,,,none
mp-1900,0.44,0.393,1.749,0.803,0.844,0.753,1.011,0.44,1.749,CaAs3,0.0,0.0,True,False,8.0,P-1,Triclinic,False,0.0,4.683733360098941,False,other,,,none
mp-984718,1.343,0.207,0.834,0.203,0.856,0.724,1.011,0.834,1.343,BAs,0.08951741499999954,1.1428000000000003,False,True,4.0,P6_3mc,Hexagonal,False,9.05e-05,5.09715766354363,False,other,,,none
mp-549589,1.134,0.361,1.38,0.315,0.519,0.721,1.011,0.519,1.38,LaZnAsO,0.0,0.5724999999999998,False,False,8.0,P4/nmm,Tetragonal,False,0.0001875,6.329918705739994,False,other,,,none
mp-7787,0.121,0.193,0.824,0.446,2.088,1.028,1.011,0.121,2.088,HfSO,0.007226627083330328,2.8696,False,False,12.0,P2_13,Cubic,False,0.0,8.300632007841719,False,other,,,none
mp-1191527,0.997,0.397,1.004,0.288,1.031,0.309,1.0106666666666666,0.997,1.031,CsGa2Au3,0.0,0.0,True,False,24.0,Pnma,Orthorhombic,False,0.0027657,9.882122673852551,False,other,,,none
mp-1094061,0.359,0.622,0.792,0.32,1.881,2.607,1.0106666666666666,0.359,1.881,SmCo12,0.2275230561538466,0.0,True,True,13.0,I4/mmm,Tetragonal,True,18.6319982,8.739844975759103,False,other,,,none
mp-644481,0.559,0.452,0.489,0.175,1.984,1.336,1.0106666666666666,0.489,1.984,ScO,0.06678746562499782,0.0,True,False,2.0,Fm-3m,Cubic,False,0.0,4.573512093106743,False,other,,,none
mp-1044871,0.0,0.0,1.001,0.602,2.031,1.973,1.0106666666666666,0.0,2.031,CrO2,0.17623790249996674,0.3676,False,True,24.0,Pmmn,Orthorhombic,True,16.0,3.3987710014627077,False,other,,0.0,family
mp-768283,1.254,0.8,0.243,0.262,1.535,1.833,1.0106666666666666,0.243,1.535,UAs2H6O11,0.0021538279999973042,2.3704,False,False,40.0,C2/c,Monoclinic,False,0.00025,4.131291288666002,False,hydride,,,none
mp-569054,0.562,0.475,1.329,0.453,1.141,0.215,1.0106666666666666,0.562,1.329,La2Co3,0.011483044723682667,0.0,True,False,10.0,Cmce,Orthorhombic,False,6.5565345,7.5058624868997565,False,other,,4.226666667,family
mp-1027861,1.327,0.822,0.51,0.483,1.195,0.992,1.0106666666666666,0.51,1.327,CsMg14Zr,0.21612862752155193,0.0,True,True,16.0,P-6m2,Hexagonal,False,0.0001832,2.3254193215667613,False,other,,,none
mp-2841,1.451,1.289,1.075,0.203,0.506,0.211,1.0106666666666666,0.506,1.451,ScSi2,0.21154109166666757,0.0,True,False,3.0,P6/mmm,Hexagonal,False,0.0046052,3.305653001567013,True,other,0.0,0.0,exact
mp-1227997,1.109,0.852,1.348,0.756,0.575,0.754,1.0106666666666666,0.575,1.348,AlSi3W2,0.0,0.0,True,True,6.0,P4mm,Tetragonal,False,1e-06,9.585609318242055,False,other,,,none
mp-1179365,1.968,1.297,0.715,0.544,0.349,0.092,1.0106666666666666,0.349,1.968,Sr(H8O5)2,0.025683947592593626,3.9505043770110992,False,True,54.0,P1,Triclinic,False,0.0,1.9488930053648599,False,hydride,,,none
mp-1187438,1.622,1.78,0.95,0.126,0.46,0.501,1.0106666666666666,0.46,1.622,ThMgAu2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,2e-06,12.049513763096563,False,other,,,none
mp-562260,1.243,1.147,1.391,0.478,0.397,0.312,1.0103333333333335,0.397,1.391,CaSO4,0.05631001499999844,5.964899999999999,False,False,24.0,Pnma,Orthorhombic,False,5.06e-05,3.0794998819414836,False,other,,,none
mp-22915,1.256,0.928,0.749,0.496,1.026,0.588,1.0103333333333333,0.749,1.256,AgI,0.39273725999999964,0.0,True,False,2.0,Pm-3m,Cubic,False,0.0,6.804927302991176,False,other,,0.066,family
mp-36052,0.237,0.256,0.294,0.228,2.5,0.474,1.0103333333333333,0.237,2.5,ScUS2,0.053604803750019414,0.0,True,True,8.0,I4_1/amd,Tetragonal,False,5.754844,7.209470260744341,False,other,,,none
mp-1111718,1.1,0.68,0.999,0.971,0.932,1.078,1.0103333333333333,0.932,1.1,Rb2GaAuBr6,0.14140228825000056,0.0,True,True,10.0,Fm-3m,Cubic,False,0.0029031,4.750280426526815,False,other,,,none
mp-224,0.781,0.722,1.777,0.273,0.473,1.035,1.0103333333333333,0.473,1.777,WS2,0.0,1.5656999999999996,False,False,6.0,P6_3/mmc,Hexagonal,False,0.0,7.226424622401496,False,other,0.0,0.0,exact
mp-867840,0.38,0.211,1.643,2.86,1.008,0.78,1.0103333333333333,0.38,1.643,BeFeRh2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,4.1952038,9.29140963761529,False,other,,,none
mp-1186989,1.396,0.28,1.12,0.308,0.515,0.379,1.0103333333333333,0.515,1.396,ScOs3,0.3894074193750008,0.0,True,True,4.0,I4/mmm,Tetragonal,False,0.0147531,16.458355534403264,False,other,,4.6,family
mp-1201803,1.926,0.77,0.508,0.171,0.597,0.491,1.0103333333333333,0.508,1.926,Ho3Si13Ir4,0.0623774059583333,0.0,True,False,40.0,Pm-3n,Cubic,False,0.0019291,8.073150535024002,False,other,,0.0,family
mp-977359,0.507,0.598,1.803,0.236,0.721,0.351,1.0103333333333333,0.507,1.803,CaSnAu2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,5e-06,10.58289823544805,False,other,,,none
mp-1044381,0.592,0.439,0.844,1.459,1.595,1.298,1.0103333333333333,0.592,1.595,BaMn4ZnO8,0.2411302673809681,0.0,True,True,14.0,P-31m,Trigonal,True,15.9997737,4.829837470192846,False,other,,,none
mp-1228793,0.766,0.43,1.213,0.836,1.052,0.557,1.0103333333333333,0.766,1.213,AsPd4,0.15198398425000192,0.0,True,True,5.0,I4/mmm,Tetragonal,False,0.0238185,10.562237743142415,False,other,,1.15,family
mp-1101292,1.056,0.597,1.308,0.877,0.667,0.131,1.0103333333333333,0.667,1.308,Ti3Mn5O16,0.08828186159722229,1.2673177868899506,False,True,24.0,Cm,Monoclinic,True,15.0017085,4.232281433490647,False,other,,,none
mp-865717,0.86,0.155,1.756,0.192,0.414,0.163,1.01,0.414,1.756,Ti2ReIr,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,4.03e-05,13.24401293095235,False,other,,,none
mp-1077038,0.78,0.272,1.716,0.267,0.534,0.434,1.01,0.534,1.716,CeAlIr,0.13673454250000194,0.0,True,False,6.0,P6_3/mmc,Hexagonal,False,0.0014345,10.026193339543296,False,other,,,none
mp-1028172,1.731,0.332,0.202,0.186,1.097,1.043,1.01,0.202,1.731,CaMg14Sn,0.11059180562499993,0.0,True,True,16.0,P-6m2,Hexagonal,False,1.2e-06,2.16132235987103,False,other,,,none
mp-622209,1.463,0.57,0.598,0.182,0.969,0.54,1.01,0.598,1.463,Al3Ni,0.0,0.0,True,False,16.0,Pnma,Orthorhombic,False,0.0,4.058169026503891,False,other,,,none
mp-1187916,0.997,0.088,1.09,0.53,0.943,0.122,1.01,0.943,1.09,ZnInPd2,0.020864187499999076,0.0,True,True,4.0,Fm-3m,Cubic,False,1.1e-06,10.306204237183708,False,other,,,none
mp-1176352,1.194,1.189,1.059,0.632,0.777,0.748,1.01,0.777,1.194,Na5Mn2P2(CO7)2,0.0014492463999884464,0.6248008611374962,False,True,50.0,P-1,Triclinic,True,18.0027239,2.7728077514316825,False,other,,,none
mp-1206672,1.629,0.43,0.632,0.926,0.769,0.794,1.01,0.632,1.629,HfCd,0.7189172874999983,0.0,True,True,4.0,P4/mmm,Tetragonal,False,0.0004998,9.588844322089217,False,other,,,none
mp-8267,1.529,0.103,1.166,0.37,0.335,0.085,1.01,0.335,1.529,KPS3,0.0,1.7149,False,False,10.0,Immm,Orthorhombic,False,0.0,2.089096371737963,False,other,,,none
mp-1185684,2.116,0.741,0.353,0.293,0.561,0.273,1.01,0.353,2.116,Mg16Al12O,0.10098173551724132,0.0,True,True,29.0,I-43m,Cubic,False,0.0083899,2.033044973860615,False,other,,,none
mp-1019742,1.466,0.403,0.557,0.675,1.007,0.466,1.01,0.557,1.466,SiO2He,0.026299072291667613,6.5469,False,True,16.0,R-3c,Trigonal,False,0.0,2.1103304156660436,False,other,,,none
mp-7877,0.979,0.504,1.108,0.196,0.943,0.344,1.01,0.943,1.108,Sr(CuSi)2,0.0,0.0,True,False,5.0,I4/mmm,Tetragonal,False,0.0,5.221344640835382,False,other,,,none
mp-1197622,1.077,0.108,1.092,0.237,0.86,0.874,1.0096666666666667,0.86,1.092,Na2TlP3H7N3O8,0.07528959074802533,4.376646983318239,False,True,48.0,P-1,Triclinic,False,0.0012224,3.1416237193008216,False,hydride,,,none
mp-3982,0.067,0.101,2.156,0.917,0.806,0.743,1.0096666666666667,0.067,2.156,KCuO2,0.0,0.8706,False,False,8.0,Cmcm,Orthorhombic,False,0.0,3.243322736168735,False,cuprate-like,,,none
mp-1203349,1.624,0.456,0.953,0.32,0.452,0.373,1.0096666666666667,0.452,1.624,K2LiV5H10O19,0.024092448175695225,2.5943004500922004,False,False,74.0,P-1,Triclinic,False,0.0027024,2.6187513165318745,False,hydride,,,none
mp-14373,0.321,0.381,1.526,0.66,1.182,0.184,1.0096666666666667,0.321,1.526,Y3B7W,0.0,0.0,True,False,22.0,Cmcm,Orthorhombic,False,0.0001974,6.6416407383658935,False,other,,,none
mp-1189009,1.25,0.374,0.604,0.394,1.175,0.554,1.0096666666666667,0.604,1.25,U2Si5Rh3,0.008001526000000148,0.0,True,False,20.0,C2/c,Monoclinic,True,8.5452098,9.246281867910872,False,other,,1.1,family
mp-22512,1.086,0.267,0.085,0.087,1.858,0.987,1.0096666666666667,0.085,1.858,Sr2In2O5,0.02902451055555222,0.9973000000000001,False,False,18.0,Ima2,Orthorhombic,False,0.0010212,5.533175458313289,False,other,,,none
mp-1199200,0.848,0.833,1.433,2.13,0.748,0.695,1.0096666666666667,0.748,1.433,Fe2CO5,0.22699762375000088,1.4012000000000002,False,False,32.0,P2_1/c,Monoclinic,True,40.0000587,4.216279129762425,False,other,,,none
mp-1206993,1.078,0.681,1.251,0.529,0.7,0.587,1.0096666666666667,0.7,1.251,Nd(AlSi)2,0.00605014599999798,0.0,True,True,5.0,P-3m1,Trigonal,False,2e-07,4.022544048177955,False,other,,,none
mp-1028337,1.568,0.858,0.099,0.155,1.362,0.517,1.0096666666666667,0.099,1.568,HfMg14Ni,0.16054071687499993,0.0,True,True,16.0,P-6m2,Hexagonal,False,4e-07,2.799158579216751,False,other,,,none
mp-13568,0.499,0.546,2.067,0.7,0.463,0.263,1.0096666666666667,0.463,2.067,NdS2,0.0,0.3379000000000003,False,False,12.0,P2_1/c,Monoclinic,False,0.0,5.206421304398731,False,other,,0.0,family
mp-1214765,0.381,0.197,1.741,1.571,0.907,0.71,1.0096666666666667,0.381,1.741,Ba(MgIn)2,0.0025334539999972705,0.0,True,True,5.0,I4/mmm,Tetragonal,False,1e-07,4.608323106864346,False,other,,,none
mp-756654,0.342,0.426,0.519,0.17,2.168,0.797,1.0096666666666667,0.342,2.168,SbOF,0.08338613625000146,2.7706,False,True,12.0,Pnma,Orthorhombic,False,0.0,5.328280500941135,False,other,,,none
mp-555331,2.196,2.506,0.724,0.981,0.109,0.172,1.0096666666666667,0.109,2.196,KGdPdO3,0.03645141424999743,0.7150000000000001,False,False,12.0,C2/m,Monoclinic,True,13.9980376,6.1392913512907,False,other,,,none
mp-636461,1.077,0.674,0.506,0.738,1.446,0.339,1.0096666666666667,0.506,1.446,Ga2Ge4Pb3O14,0.03206669386956218,2.1691000000000003,False,False,23.0,P321,Trigonal,False,0.0004811,6.689967644044594,False,other,,,none
mp-1184462,1.028,0.353,0.509,0.242,1.491,0.523,1.0093333333333334,0.509,1.491,EuHg2Pb,0.005968410000004809,0.0,True,True,4.0,Fm-3m,Cubic,False,6.9598247,11.599510693317397,False,other,,,none
mp-8076,1.272,0.429,0.351,0.622,1.405,0.309,1.0093333333333334,0.351,1.405,Na3SbO3,0.0,3.0866000000000007,False,False,28.0,I-43m,Cubic,False,0.0,3.767679965963185,False,other,,,none
mp-22408,1.077,0.823,0.413,0.597,1.538,0.378,1.0093333333333334,0.413,1.538,CoO,0.0,0.5819000000000001,False,False,4.0,F-43m,Cubic,False,7e-07,5.451909954034173,False,other,0.0,0.0,exact
mp-1225449,1.975,0.954,0.351,0.32,0.702,0.624,1.0093333333333334,0.351,1.975,DyCuGe,0.3194405799999984,0.0,True,True,6.0,P-3m1,Trigonal,False,0.0005155,8.296872771666248,False,other,,,none
